# SETTINGS: {"ep_x": 0.5, "ep_mu": 0.005, "field_class": {"__class__": "SigmaNonconvex", "__params__": {"k": 0.04, "mu": "[40.0, 40.0]", "dev": 15, "a": "[1, 0]", "b": "[0.0, -1.5]", "Qa": "[[-0.16431676725154984, -0.0], [-0.0, -0.9]]", "Qb": "[[-0.5661895003862224, 0.33381049961377746], [0.33381049961377746, -0.5661895003862224]]"}}, "graph": {"__class__": "Graph", "__params__": {"N": 20, "Z": [[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]}}, "k_form": 0.1, "p_star": "[[-45.80203366062124, -55.47004686204446], [-44.22958606949267, -43.86345705881251], [-45.508790407774676, -49.120252004717294], [-45.56769218404115, -48.77638828859237], [-44.30038318844751, -53.5111140653334], [-43.53253140095617, -45.54426830468574], [-46.709970167177055, -53.35899833949838], [-43.864400349568854, -50.360922969407106], [-45.534042909790884, -49.65388287102264], [-45.81800116716348, -49.744926731727126], [-45.66345734442173, -51.84884337817572], [-44.58478262427986, -54.39820895350467], [-43.33745628676444, -53.77639805047924], [-45.488658737009274, -54.063753298233785], [-45.261920145906416, -49.149384587995115], [-44.023743077176505, -49.07250284940032], [-43.875466990988194, -48.3262718934744], [-43.96383979634969, -46.71142583138098], [-45.195152009167835, -55.09731827740779], [-46.704378056450295, -55.605526974968896]]"}
time,p,x_hat,mu_hat,mu,p_dot,x_hat_dot,mu_hat_dot,mu_dot,u,speed,Z,lambda2,status,sigma,sigma_grad,p_star,pc_estimated,muc_estimated,pc_centralized,muc_centralized
0.0,"[[-45.80203366062124, -55.47004686204446], [-44.22958606949267, -43.86345705881251], [-45.508790407774676, -49.120252004717294], [-45.56769218404115, -48.77638828859237], [-44.30038318844751, -53.5111140653334], [-43.53253140095617, -45.54426830468574], [-46.709970167177055, -53.35899833949838], [-43.864400349568854, -50.360922969407106], [-45.534042909790884, -49.65388287102264], [-45.81800116716348, -49.744926731727126], [-45.66345734442173, -51.84884337817572], [-44.58478262427986, -54.39820895350467], [-43.33745628676444, -53.77639805047924], [-45.488658737009274, -54.063753298233785], [-45.261920145906416, -49.149384587995115], [-44.023743077176505, -49.07250284940032], [-43.875466990988194, -48.3262718934744], [-43.96383979634969, -46.71142583138098], [-45.195152009167835, -55.09731827740779], [-46.704378056450295, -55.605526974968896]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",10,"[[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]",3.1345616400228313,"[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]","[[1.6577058832375797], [1.6830461600665594], [1.6706490718329046], [1.671201182473824], [1.6642686273837488], [1.6811697243738597], [1.66022893755602], [1.6712533891713248], [1.669574154214107], [1.668875359694089], [1.6650788532617238], [1.6620018650914532], [1.665454595271733], [1.6610488302866488], [1.671048546743183], [1.6734722399376156], [1.6751897563925224], [1.6781353923010143], [1.6595267903909727], [1.655824946212113]]","[[0.026740016537071348, 0.02975151098486648], [0.028356686996295365, 0.02822497745957921], [0.027698588917976757, 0.02886462294699279], [0.027764303035054193, 0.02880151341084838], [0.026787281967391604, 0.029711424090428512], [0.027956889712464947, 0.028621839999599243], [0.027223779596974838, 0.02930956475924694], [0.027217182346542485, 0.029321067758714427], [0.027616364125367016, 0.028942969612170234], [0.02764923928114794, 0.028911098467365767], [0.027285880798417202, 0.02925343538603149], [0.02669679063779708, 0.029791910479079416], [0.026575865044274512, 0.02990179688834785], [0.026905745637038358, 0.029602581532391942], [0.02765243221779084, 0.028909234549088454], [0.027454820648246243, 0.029099384993327863], [0.027552036507686357, 0.029008310044039826], [0.02783449069164989, 0.028738550866962385], [0.02669331703169533, 0.02979407324428299], [0.026873119663056458, 0.0296306642876615]]","[[-45.80203366062124, -55.47004686204446], [-44.22958606949267, -43.86345705881251], [-45.508790407774676, -49.120252004717294], [-45.56769218404115, -48.77638828859237], [-44.30038318844751, -53.5111140653334], [-43.53253140095617, -45.54426830468574], [-46.709970167177055, -53.35899833949838], [-43.864400349568854, -50.360922969407106], [-45.534042909790884, -49.65388287102264], [-45.81800116716348, -49.744926731727126], [-45.66345734442173, -51.84884337817572], [-44.58478262427986, -54.39820895350467], [-43.33745628676444, -53.77639805047924], [-45.488658737009274, -54.063753298233785], [-45.261920145906416, -49.149384587995115], [-44.023743077176505, -49.07250284940032], [-43.875466990988194, -48.3262718934744], [-43.96383979634969, -46.71142583138098], [-45.195152009167835, -55.09731827740779], [-46.704378056450295, -55.605526974968896]]","[[-45.80203366062124, -55.47004686204446], [-44.22958606949267, -43.86345705881251], [-45.508790407774676, -49.120252004717294], [-45.56769218404115, -48.77638828859237], [-44.30038318844751, -53.5111140653334], [-43.53253140095617, -45.54426830468574], [-46.709970167177055, -53.35899833949838], [-43.864400349568854, -50.360922969407106], [-45.534042909790884, -49.65388287102264], [-45.81800116716348, -49.744926731727126], [-45.66345734442173, -51.84884337817572], [-44.58478262427986, -54.39820895350467], [-43.33745628676444, -53.77639805047924], [-45.488658737009274, -54.063753298233785], [-45.261920145906416, -49.149384587995115], [-44.023743077176505, -49.07250284940032], [-43.875466990988194, -48.3262718934744], [-43.96383979634969, -46.71142583138098], [-45.195152009167835, -55.09731827740779], [-46.704378056450295, -55.605526974968896]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[-44.9483143286774, -50.872694579543094]","[0.004636332079338001, 0.024531492551593724]"
0.10000000000000184,"[[-45.48096242246107, -55.91535238632709], [-44.11959539830044, -42.897727439867765], [-45.521904764761004, -48.134555728979166], [-45.701939435310734, -47.819795121390975], [-43.71103511045444, -54.004675312159996], [-43.355325418702535, -44.590508017182536], [-47.38822917984013, -53.590690266771], [-43.27627730618839, -49.60661696329779], [-45.73883803258397, -48.707717118877646], [-46.171881172234706, -48.85797981570895], [-46.30798396961634, -52.106742053448734], [-44.44760852657229, -55.34093750365225], [-42.5761515482111, -54.284811940469254], [-45.436069458715124, -54.195750301119524], [-45.356788946290884, -48.18430855302267], [-43.68674158005825, -48.17046518624688], [-43.400834284907596, -47.49482139755479], [-43.6855669174641, -45.7904199909112], [-45.20613663539485, -56.062805181420295], [-47.23805713328999, -56.074531758658004]]","[[-0.877634095764133, -4.46570665709638], [0.5149167789762291, 4.723929237539516], [-0.5791027320161136, 0.6465153067344926], [-0.4786532343894769, 2.110289699459773], [0.7870886541572216, -2.279456623196726], [1.3999658109330775, 4.5037953780796425], [-1.8032540685776928, -2.1269986634514937], [0.9413316936984419, 0.5252145349915149], [-0.35548565623977474, 1.1762904661943032], [-0.6231950578704115, 1.30260293778949], [-0.8521076400174874, -0.5438464407513185], [0.5459000281802794, -2.8215479286081213], [1.2338911673392015, -2.137614555819014], [-0.4954952867878407, -3.260994586481121], [-0.061334776090890636, 1.8155261795417241], [0.8208268397989184, 1.6141300390148468], [0.859631956298796, 2.932647325645047], [0.7707237438842892, 3.92170847725173], [-0.0709481141362775, -3.1924192384079078], [-1.6770660113763531, -4.444064888429987]]","[[-1.4643702090468476, -7.411596952131525], [0.8582585705043471, 7.88497866729063], [-0.9727032693764248, 1.0262673997326925], [-0.8000486355838474, 3.494375670705869], [1.2983896354106603, -3.7993226886121363], [2.349186941473694, 7.531320116791212], [-2.984188928831615, -3.537644387644703], [1.5592384709360017, 0.8468163147263745], [-0.5907719353401262, 1.9291681086542138], [-1.03468433702976, 2.143401183051071], [-1.412971653518224, -0.9128180410872659], [0.9031408549284974, -4.677165842116521], [2.032329506847627, -3.5591546150098443], [-0.827159943975497, -5.434944516277006], [-0.10085567665521258, 3.002230048717492], [1.36406358515867, 2.666784897069194], [1.4265593057767538, 4.89258457098108], [1.2827689602293735, 6.550539472197513], [-0.11852904873179973, -5.278356517107295], [-2.767652193176263, -7.357462889931045]]","[[-1.4547745438870576, -7.398795398123874], [0.8673057736130751, 7.95563821316533], [-0.9682399701650262, 1.079256686212978], [-0.7999934706076379, 3.528257509952153], [1.3087924864780682, -3.7913454514291858], [2.355711823073605, 7.577909927011079], [-2.9888723925610297, -3.5260413360139697], [1.5745219219426607, 0.8782559549570135], [-0.5934369616512819, 1.9642582745897617], [-1.039818904923618, 2.1739853069898922], [-1.416059009644886, -0.9035773117547679], [0.9061709049661871, -4.680950699044377], [2.0537242432968337, -3.5582672819195023], [-0.8227330155059509, -5.414345885839419], [-0.10244294404742943, 3.034832470125837], [1.374870309365791, 2.7036251404872362], [1.4412416200886586, 4.918201354584286], [1.294370197114486, 6.587253516844056], [-0.11745888511530113, -5.287851612046378], [-2.772061778884644, -7.347025637241205]]","[[5.903372660276854, 8.65284982722463], [1.2435247664025713, 9.518331836970262], [0.935701388208063, 9.910864181316606], [0.15953190841437023, 9.518527258149694], [7.498331930443449, 6.575399058774618], [1.2180505221788973, 9.501278466244003], [-3.0803528955342188, 9.677316970083691], [4.096460515890428, 8.709091332617469], [-0.6705445986226941, 9.597518535782513], [-1.552975957204438, 9.351880608492303], [-2.7135591655773013, 9.701311903153302], [6.01935756219492, -6.999093505871986], [9.64704449345033, 0.854183646614648], [2.1141653358551777, 10.191406286130343], [-0.5118918731945589, 9.476057215569648], [2.6026799420665565, 9.10239393026305], [4.7869202021564385, 8.035406875034807], [2.944563181162557, 8.933044435000399], [1.108637247766418, -9.248849466526595], [-3.4456116579529166, 9.766444187631844]]","[[1.1657775600738383, -15.801220055006382], [2.1522538582908783, 26.65442579327444], [-1.8998679822931699, 12.254299864565418], [-4.11745380429511, 10.735781266429399], [7.128711250235822, -14.619992085261973], [5.177991030167906, 20.176660052310325], [-11.463321219604744, -10.108205082348523], [6.407483114668432, 5.045179084120364], [-3.4985109517702973, 8.017640458727167], [-5.202696722075877, 7.552466519876596], [-8.041660118629638, -6.3567107979265085], [1.3501336158094048, -23.235266451412052], [10.003376484221116, -15.171144093864058], [-1.3561723840220026, -10.687803112863868], [-0.9167038532303935, 12.229349907465753], [4.180300384402882, 8.303201716868287], [5.570625664985494, 10.755148173611943], [4.543476794342146, 16.863689097289054], [-0.8673812377903443, -23.29012268833415], [-10.316361483486354, -19.317377567520992]]","[[1.8334044247239945, -26.73916545313375], [3.658858329109904, 45.28543779851191], [-3.2320014269750175, 20.527737555183734], [-6.962624130052131, 17.998768479164085], [11.883971059627285, -24.764904719095426], [8.818123533333733, 34.21868481820809], [-19.16852541743026, -17.142651394436825], [10.791876211994733, 8.37707008526598], [-5.893685480389577, 13.371989540044282], [-8.751812898093014, 12.58227253285753], [-13.469019160346818, -10.868618405664154], [2.1708277907094953, -38.85658016992508], [16.697061354183518, -25.597777559116963], [-2.316494577600281, -18.19667990821472], [-1.5342178794011119, 20.514594791335128], [7.056528753590285, 13.920120662531588], [9.38564635051975, 18.144043317641945], [7.685016188486848, 28.542802809064938], [-1.462814354572517, -38.807760204321795], [-17.19011867141944, -32.50938457590564]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[5.903372660276854, 8.65284982722463], [1.2435247664025713, 9.518331836970262], [0.935701388208063, 9.910864181316606], [0.15953190841437023, 9.518527258149694], [7.498331930443449, 6.575399058774618], [1.2180505221788973, 9.501278466244003], [-3.0803528955342188, 9.677316970083691], [4.096460515890428, 8.709091332617469], [-0.6705445986226941, 9.597518535782513], [-1.552975957204438, 9.351880608492303], [-2.7135591655773013, 9.701311903153302], [6.01935756219492, -6.999093505871986], [9.64704449345033, 0.854183646614648], [2.1141653358551777, 10.191406286130343], [-0.5118918731945589, 9.476057215569648], [2.6026799420665565, 9.10239393026305], [4.7869202021564385, 8.035406875034807], [2.944563181162557, 8.933044435000399], [1.108637247766418, -9.248849466526595], [-3.4456116579529166, 9.766444187631844]]",10,"[[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]",3.1345616400228313,"[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]","[[1.6573892652828335], [1.685065388987106], [1.672514516502157], [1.6727814064507138], [1.6643346790658735], [1.6833149950265294], [1.6585425677375696], [1.6737930025412806], [1.6710141671287047], [1.6699229270747875], [1.6634009526378724], [1.6603682543983045], [1.6657794784733106], [1.660880095980118], [1.6727261439015553], [1.6758356236657068], [1.6776670236830067], [1.680412338192189], [1.657586850904276], [1.6539408856143167]]","[[0.026615540422914617, 0.029862985001963195], [0.02850223122122467, 0.028079123145180115], [0.027861118177514597, 0.02870830448680813], [0.027942437610438745, 0.028629017697315805], [0.026605718988398766, 0.029874553966393824], [0.028087865972636638, 0.02849486295277653], [0.027300722170844983, 0.029237315546590363], [0.027238240204631753, 0.02930342286563904], [0.027803832886499423, 0.028763113295325184], [0.027851318627346095, 0.028716400508597206], [0.027353477594009083, 0.029189411026362157], [0.026525186655039883, 0.029944431230751807], [0.026359388619092646, 0.030093524307487053], [0.026875866932126683, 0.029629699784787054], [0.027825447064070603, 0.02874314647779226], [0.027545333591718492, 0.029015270686419587], [0.027608331591587407, 0.02895672513579444], [0.027941277036263163, 0.02863636238060706], [0.026545217296156227, 0.029925664455556358], [0.02689091003976852, 0.029614071019266427]]","[[-45.80203366062124, -55.47004686204446], [-44.22958606949267, -43.86345705881251], [-45.508790407774676, -49.120252004717294], [-45.56769218404115, -48.77638828859237], [-44.30038318844751, -53.5111140653334], [-43.53253140095617, -45.54426830468574], [-46.709970167177055, -53.35899833949838], [-43.864400349568854, -50.360922969407106], [-45.534042909790884, -49.65388287102264], [-45.81800116716348, -49.744926731727126], [-45.66345734442173, -51.84884337817572], [-44.58478262427986, -54.39820895350467], [-43.33745628676444, -53.77639805047924], [-45.488658737009274, -54.063753298233785], [-45.261920145906416, -49.149384587995115], [-44.023743077176505, -49.07250284940032], [-43.875466990988194, -48.3262718934744], [-43.96383979634969, -46.71142583138098], [-45.195152009167835, -55.09731827740779], [-46.704378056450295, -55.605526974968896]]","[[-44.603802086206954, -51.45209113621894], [-44.63442130436748, -47.61994306801165], [-44.94308558968194, -48.780836692145336], [-45.22371389949252, -49.92996309544992], [-44.498160726679686, -51.72733822807768], [-44.75489523558481, -49.09323585710357], [-45.58581340809484, -51.46567015552475], [-44.21737789762695, -50.13219788951415], [-45.38363517297951, -49.88416557287965], [-45.549051086440784, -50.160762694907305], [-45.45640913969415, -51.56450141496752], [-44.99397547714721, -52.521013192338685], [-43.81000708235123, -52.14879991742429], [-44.940921205699276, -50.936843635578306], [-45.295494651398, -49.9995594032952], [-44.50741065781294, -49.78467514448307], [-44.26038787066011, -50.42719674906998], [-44.45613076998707, -49.7113354036967], [-45.135386123107125, -52.87179007033456], [-45.56167819689619, -51.63337525240353]]","[[0.00958929582992929, 0.012764717350196797], [0.009048803627142554, 0.07068226974961611], [0.004459674459325269, 0.05299116362444556], [4.878946813635654e-05, 0.03387978400976621], [0.010402278860403458, 0.007943321446574725], [0.0065305274324929385, 0.04660120699392323], [-0.0046947348668453515, 0.011571654254019847], [0.015287005262770714, 0.03143080719509983], [-0.002669154117421968, 0.03508417546081177], [-0.005139873077093071, 0.030577609258727545], [-0.0030948283135059373, 0.009213121011872882], [0.0030234870767268385, -0.0038126488074565756], [0.02139534510914176, 0.0008601375169519088], [0.0044222168191057065, 0.020565920027407536], [-0.0015876677436546666, 0.032603286402415055], [0.010809018665854264, 0.036835296988899646], [0.014683470535500787, 0.025615934108082605], [0.011603804808327789, 0.036721123507244435], [0.001067407957431335, -0.009519398407130453], [-0.004418695270401063, 0.010393168776235306]]","[-44.890587879095435, -50.59226472867124]","[0.0067293193580924004, 0.03453035214278355]"
