# SETTINGS: {"ep_x": 0.5, "ep_mu": 0.001, "field_class": {"__class__": "SigmaNonconvex", "__params__": {"k": 0.04, "mu": "[40.0, 40.0]", "dev": 15, "a": "[1, 0]", "b": "[0.0, -1.5]", "Qa": "[[-0.16431676725154984, -0.0], [-0.0, -0.9]]", "Qb": "[[-0.5661895003862224, 0.33381049961377746], [0.33381049961377746, -0.5661895003862224]]"}}, "graph": {"__class__": "Graph", "__params__": {"N": 20, "Z": [[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]}}, "k_form": 0.1, "p_star": "[[-45.6586925736258, -47.761330648375164], [-45.63803538597422, -50.60117815346691], [-43.837378997566766, -44.950991726099346], [-45.70295956404857, -46.07239496220757], [-43.72414674823084, -52.969111666005354], [-43.03103499186233, -45.59113947037925], [-43.408793699322544, -47.59340905081187], [-43.01448146645847, -49.153331104049265], [-45.48624441690802, -43.701563118193775], [-46.34494513796211, -48.01834135227245], [-44.91219242467871, -51.55388854403858], [-45.66838293586626, -44.05277169141481], [-45.83865707414142, -55.46973215023552], [-46.78767573505108, -50.420425969919506], [-46.09318478245631, -56.8945721461092], [-44.233926981903444, -47.792324210866695], [-45.621462539693084, -56.82419045224332], [-43.98891386664367, -44.58293327739569], [-46.329202216840145, -53.08458440058411], [-46.41269526996274, -48.236078292959654]]"}
time,p,x_hat,mu_hat,mu,p_dot,x_hat_dot,mu_hat_dot,mu_dot,u,speed,Z,lambda2,status,sigma,sigma_grad,p_star,pc_estimated,muc_estimated,pc_centralized,muc_centralized
0.0,"[[-45.6586925736258, -47.761330648375164], [-45.63803538597422, -50.60117815346691], [-43.837378997566766, -44.950991726099346], [-45.70295956404857, -46.07239496220757], [-43.72414674823084, -52.969111666005354], [-43.03103499186233, -45.59113947037925], [-43.408793699322544, -47.59340905081187], [-43.01448146645847, -49.153331104049265], [-45.48624441690802, -43.701563118193775], [-46.34494513796211, -48.01834135227245], [-44.91219242467871, -51.55388854403858], [-45.66838293586626, -44.05277169141481], [-45.83865707414142, -55.46973215023552], [-46.78767573505108, -50.420425969919506], [-46.09318478245631, -56.8945721461092], [-44.233926981903444, -47.792324210866695], [-45.621462539693084, -56.82419045224332], [-43.98891386664367, -44.58293327739569], [-46.329202216840145, -53.08458440058411], [-46.41269526996274, -48.236078292959654]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",10,"[[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]",3.1345616400228313,"[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]","[[1.6729754258277132], [1.667551107260135], [1.6817290268179432], [1.6761003135309127], [1.6663715320350065], [1.6820136823036973], [1.6774644152629625], [1.6751564985143628], [1.6809632550356532], [1.6712051181925465], [1.6670196896974274], [1.6799605280049947], [1.6576412052611227], [1.6657850982308766], [1.654355652675894], [1.675559523017514], [1.6553306644320762], [1.6821421833641623], [1.6614562255252372], [1.6706639022506726]]","[[0.02794498357917014, 0.02862664080151517], [0.027481166544824343, 0.029070719458938573], [0.028107979425995605, 0.028473029791787795], [0.028229902320581802, 0.02834654617398234], [0.0267726574120542, 0.029725759662953034], [0.027863996817530535, 0.028713947994843184], [0.02759336904611929, 0.028970867839340043], [0.02726725114981928, 0.029277522833951897], [0.028589244962478066, 0.027985878801786934], [0.028016279907435056, 0.028555616425744217], [0.027205012857058578, 0.029329787807231066], [0.028559889865537827, 0.02801520307436723], [0.026746358765155884, 0.029745781879863056], [0.027702007282139254, 0.028859018189183384], [0.026570185136431553, 0.029902574623660954], [0.027701092723384082, 0.028865592869308176], [0.02649955423601646, 0.02996550662122028], [0.02819530546641526, 0.028386385561030996], [0.027202792350204123, 0.029329477508299385], [0.02799203057767011, 0.028579189526168895]]","[[-45.6586925736258, -47.761330648375164], [-45.63803538597422, -50.60117815346691], [-43.837378997566766, -44.950991726099346], [-45.70295956404857, -46.07239496220757], [-43.72414674823084, -52.969111666005354], [-43.03103499186233, -45.59113947037925], [-43.408793699322544, -47.59340905081187], [-43.01448146645847, -49.153331104049265], [-45.48624441690802, -43.701563118193775], [-46.34494513796211, -48.01834135227245], [-44.91219242467871, -51.55388854403858], [-45.66838293586626, -44.05277169141481], [-45.83865707414142, -55.46973215023552], [-46.78767573505108, -50.420425969919506], [-46.09318478245631, -56.8945721461092], [-44.233926981903444, -47.792324210866695], [-45.621462539693084, -56.82419045224332], [-43.98891386664367, -44.58293327739569], [-46.329202216840145, -53.08458440058411], [-46.41269526996274, -48.236078292959654]]","[[-45.6586925736258, -47.761330648375164], [-45.63803538597422, -50.60117815346691], [-43.837378997566766, -44.950991726099346], [-45.70295956404857, -46.07239496220757], [-43.72414674823084, -52.969111666005354], [-43.03103499186233, -45.59113947037925], [-43.408793699322544, -47.59340905081187], [-43.01448146645847, -49.153331104049265], [-45.48624441690802, -43.701563118193775], [-46.34494513796211, -48.01834135227245], [-44.91219242467871, -51.55388854403858], [-45.66838293586626, -44.05277169141481], [-45.83865707414142, -55.46973215023552], [-46.78767573505108, -50.420425969919506], [-46.09318478245631, -56.8945721461092], [-44.233926981903444, -47.792324210866695], [-45.621462539693084, -56.82419045224332], [-43.98891386664367, -44.58293327739569], [-46.329202216840145, -53.08458440058411], [-46.41269526996274, -48.236078292959654]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[-45.086650340459826, -49.2662146193814]","[0.00545758118928652, 0.033993346608341704]"
0.10000000000000184,"[[-45.43676685046733, -46.859065554408076], [-45.67422712443245, -49.684934969626504], [-43.63170714133519, -43.97584583996208], [-45.646899092011324, -45.08495027770329], [-43.57652267464084, -51.98742551331626], [-42.872314867635076, -44.61011365788899], [-43.40465345940951, -46.699712152519645], [-42.66155037886291, -48.26046095232389], [-45.39155028318742, -42.70975505014624], [-46.2355825781748, -47.03368582407093], [-44.71417011192976, -50.585565546062604], [-45.59698343758395, -43.21986763939697], [-45.67839283217859, -54.93978838840826], [-46.62886881627445, -49.4431092632715], [-46.03467594191842, -56.30450392396823], [-44.028640323405185, -46.82428575255733], [-45.37056558303946, -56.0873742126842], [-43.68821882122627, -43.66832473338739], [-46.291706042558225, -52.279613811891686], [-46.32108887112135, -47.24857571507114]]","[[-0.4552914921603104, 1.6116014517790571], [-0.2614081997139415, -0.9340467634210905], [0.6282599874262264, 2.1994710346964252], [-0.38776229313366484, 1.730146019385089], [1.1087526253811473, -3.612992646665754], [1.68100019001207, 2.5850265094909877], [1.5446233411741803, 1.8152010323092218], [1.4202033748034602, 0.0330474713747237], [-0.3203285387757507, 3.4659940145381], [-1.0398387094407422, 0.7374070659795885], [0.11967243978276373, -1.756947767406284], [-0.39751561632967697, 5.007679996303837], [-0.46024266676173586, -3.9794474734755], [-1.449851920638372, -1.0891904036772684], [-0.6334704875577016, -5.306613011429026], [0.6173242118129397, 1.1559755062220913], [-0.42356293646813425, -5.741320452478968], [0.7418511782371061, 4.026615072792605], [-0.9451238072858138, -2.6235572032159964], [-1.087290680364051, 0.6759505468981383]]","[[-0.766535805193998, 2.6748356593587967], [-0.43878231868729534, -1.5829591230352829], [1.051658404189032, 3.6713283938916232], [-0.6536284820861274, 2.872958436267436], [1.8451705080938385, -6.053643259445759], [2.8257885482330742, 4.324585445720015], [2.5897362584054795, 3.0234424744540513], [2.3755450302508683, 0.030080811023858216], [-0.5426787828595638, 5.800732911014899], [-1.7430961788909765, 1.206762969034111], [0.19539616062558773, -2.956382470574671], [-0.6716210226044018, 8.395551001990535], [-0.7666150301122034, -6.618273717567936], [-2.421498954275963, -1.841874233593746], [-1.0512717312859092, -8.802173046143134], [1.030740934464668, 1.9130825844018684], [-0.7059392261225407, -9.533287544452742], [1.2438664833258486, 6.755185343706899], [-1.5744856191431797, -4.384034820878427], [-1.8217491763262366, 1.10408218482752]]","[[-0.7625096425139846, 2.6990577341933624], [-0.4358186247779777, -1.5584009736590814], [1.0570867116149398, 3.7008907671518183], [-0.6501433462788069, 2.9009836632586903], [1.8493990055742138, -6.027419367633244], [2.830086468111889, 4.351660697654431], [2.5932781516114125, 3.047511957645682], [2.381030403073396, 0.055500384640563206], [-0.5389049018920166, 5.829866071850353], [-1.7393178262401852, 1.2331020870697509], [0.19960781743039513, -2.932008456914869], [-0.6680911699319096, 8.419165964888645], [-0.7630584192872704, -6.5976990126411925], [-2.4175729756935653, -1.816232832309391], [-1.0482102687018222, -8.781282476843003], [1.0352079335993172, 1.9385420606662924], [-0.7017506297425287, -9.510809699565261], [1.2487686365111221, 6.780521558460592], [-1.5710901658902852, -4.361103768316015], [-1.8179966643541965, 1.1299709341026907]]","[[1.5644949865169127, 9.828725455209057], [1.2798395634128403, 9.945046979419654], [1.8011452152813956, 9.823300705545046], [1.28623922120097, 9.852827915688932], [1.607827955065251, 9.817491995072796], [1.5574801299691983, 9.831797783552886], [1.5920817482355987, 9.87551714248507], [2.0160343955118063, 9.794526648434864], [1.2909809047722018, 9.902682264931952], [1.4118066415658521, 9.830506642879849], [1.6732146447779326, 9.779744255776487], [1.5205197039318468, 9.925817660316257], [1.716584093167334, 10.045165309156975], [1.4843412806928744, 9.841138673838577], [1.4587117166044508, 10.049037168688058], [1.6878705267470375, 9.783810617781803], [1.7835758465030895, 9.909314700895715], [1.8072665125511542, 9.815801165788468], [1.5112196431601348, 9.928955868291123], [1.4622628523304282, 9.867630949777453]]","[[-0.9078372349739379, 3.2609968520501695], [-3.2231405856140274, -4.554130714673569], [5.215280909789294, 17.407607147176535], [-3.2600268955576723, 13.79039664408587], [3.8248910401100673, -6.777239436732117], [6.069858013235738, 11.828192845592106], [2.626141907232352, 3.329359285991451], [8.430803288090944, -0.3696223234180618], [-1.2126033319640044, 19.95928794503493], [-3.712810627187377, 4.690342774020909], [0.9434542882196878, -4.835746660378149], [-2.317297918790935, 11.79197500278201], [-2.849382970297662, -24.745782903797824], [-4.270571755438333, -2.9130881891266576], [-3.5263941314106404, -27.280642096435557], [3.1980141257378234, 5.660832870958853], [-1.1825568626804737, -23.847016309774958], [4.933535126438952, 12.155182988344592], [-4.442538814805955, -12.725949560071015], [-4.336817570134098, 4.175043838370964]]","[[-1.5526299430810298, 5.395123666527724], [-5.414726706989281, -7.751342963029373], [8.793793589195076, 29.307008818811653], [-5.507697074495388, 23.11027082802486], [6.400424753270073, -11.524614561253088], [10.26059675640667, 19.903287378440382], [4.433426291541309, 5.5284214095294715], [14.182998079167675, -0.7337192976084594], [-2.0696569313303215, 33.61690865197886], [-6.26559985138897, 7.7664152719023605], [1.561286293212616, -8.240207099660779], [-3.9320012177990193, 19.863278276488927], [-4.7666411252254015, -41.34014642961148], [-7.187441153501339, -5.005497305461404], [-5.8830340387308055, -45.49068772856657], [5.370420286884503, 9.428809398453808], [-1.9931407577695737, -39.84438468337714], [8.323218207339167, 20.490680795916205], [-7.442839190019868, -21.378184909117692], [-7.310756266665663, 6.898580481568217]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[1.5644949865169127, 9.828725455209057], [1.2798395634128403, 9.945046979419654], [1.8011452152813956, 9.823300705545046], [1.28623922120097, 9.852827915688932], [1.607827955065251, 9.817491995072796], [1.5574801299691983, 9.831797783552886], [1.5920817482355987, 9.87551714248507], [2.0160343955118063, 9.794526648434864], [1.2909809047722018, 9.902682264931952], [1.4118066415658521, 9.830506642879849], [1.6732146447779326, 9.779744255776487], [1.5205197039318468, 9.925817660316257], [1.716584093167334, 10.045165309156975], [1.4843412806928744, 9.841138673838577], [1.4587117166044508, 10.049037168688058], [1.6878705267470375, 9.783810617781803], [1.7835758465030895, 9.909314700895715], [1.8072665125511542, 9.815801165788468], [1.5112196431601348, 9.928955868291123], [1.4622628523304282, 9.867630949777453]]",10,"[[0, 6], [6, 8], [6, 16], [6, 10], [10, 7], [8, 13], [13, 15], [8, 5], [16, 11], [15, 2], [6, 18], [18, 4], [11, 3], [18, 14], [0, 12], [15, 19], [4, 17], [5, 9], [13, 1], [0, 7], [7, 15], [15, 12], [15, 17], [7, 4], [0, 16], [4, 19], [19, 9], [19, 11], [17, 2], [9, 8], [8, 3], [4, 13], [19, 5], [9, 14], [11, 18], [15, 1], [0, 11], [0, 3], [7, 16], [3, 9], [3, 2], [6, 15], [16, 12], [10, 17], [2, 5], [6, 13], [19, 1], [6, 14], [0, 17], [11, 4], [0, 13], [2, 7], [4, 8], [13, 19], [4, 5], [2, 9], [17, 16], [9, 18], [5, 14], [11, 10], [3, 12], [0, 4], [6, 9], [9, 10], [6, 11], [18, 17], [17, 7], [10, 19], [11, 14], [17, 5], [5, 13], [13, 16], [0, 1], [10, 12]]",3.1345616400228313,"[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]","[[1.6751064494879395], [1.6692538690246772], [1.6839604072281265], [1.6780651743634107], [1.668575275571834], [1.6841810958412766], [1.679191983000479], [1.677537699442754], [1.6829876713395728], [1.6732778524423826], [1.669267423175115], [1.6816467834980942], [1.6589751015474503], [1.6679532941898967], [1.6556321572259372], [1.6777966512874432], [1.6572427558820353], [1.6844344186631435], [1.663093225875972], [1.6727100866850182]]","[[0.028056191752080795, 0.028518583203595314], [0.027634718768458102, 0.028925217330051576], [0.028238346509710792, 0.02834532390324604], [0.028384217739386604, 0.028192676186231103], [0.026903946693052627, 0.029607972312627965], [0.02800303093860007, 0.02858006429854902], [0.02774138393679912, 0.02883004980118661], [0.027353360033797278, 0.029199041542439026], [0.028740663686751804, 0.027831141388358124], [0.02815886836320407, 0.02841564734213321], [0.027326770855095186, 0.029217280280845668], [0.028687812287504298, 0.027884804435279447], [0.0268011391614169, 0.029696772162159595], [0.02783238020533352, 0.028733882660665185], [0.026650768585553417, 0.029831012718223266], [0.027826535759598005, 0.02874598289880997], [0.026569677121674563, 0.029903811782640833], [0.02829996953206131, 0.028283872455437252], [0.027323426382841246, 0.029217487815031747], [0.02813770560081688, 0.028436363212965]]","[[-45.6586925736258, -47.761330648375164], [-45.63803538597422, -50.60117815346691], [-43.837378997566766, -44.950991726099346], [-45.70295956404857, -46.07239496220757], [-43.72414674823084, -52.969111666005354], [-43.03103499186233, -45.59113947037925], [-43.408793699322544, -47.59340905081187], [-43.01448146645847, -49.153331104049265], [-45.48624441690802, -43.701563118193775], [-46.34494513796211, -48.01834135227245], [-44.91219242467871, -51.55388854403858], [-45.66838293586626, -44.05277169141481], [-45.83865707414142, -55.46973215023552], [-46.78767573505108, -50.420425969919506], [-46.09318478245631, -56.8945721461092], [-44.233926981903444, -47.792324210866695], [-45.621462539693084, -56.82419045224332], [-43.98891386664367, -44.58293327739569], [-46.329202216840145, -53.08458440058411], [-46.41269526996274, -48.236078292959654]]","[[-44.98172259152917, -48.47132377904745], [-45.413269222733405, -48.75233812397482], [-44.259625715191966, -46.174558444014345], [-45.25959142548934, -46.81470254021554], [-44.685053593713484, -48.37609233979369], [-44.55286381985882, -47.19494052787377], [-44.94917339456779, -48.51556780061451], [-44.08111227677711, -48.2945248385958], [-45.071472102835344, -46.174743404116334], [-45.19625633046093, -47.771606906437405], [-44.83391552774818, -48.83007932774794], [-45.19985160301655, -48.227361019966565], [-45.218606762123194, -50.96382000975405], [-45.17959238693969, -48.35519428228053], [-45.401703964945526, -51.001623880465715], [-44.645813520858226, -47.9806735565541], [-44.94729925984225, -50.3494293933063], [-44.42975737260199, -47.69470586799774], [-45.347177611118205, -49.65832209921852], [-45.23437809879954, -47.92509552068042]]","[[0.004024336837167852, 0.02420999693290815], [0.002960989908264988, 0.02454618951383547], [0.005427585478234853, 0.029554971515417083], [0.003482640027168693, 0.028016817077054945], [0.004226783790875377, 0.026213910928808204], [0.004296331462392722, 0.02706542887754715], [0.0035394168708684504, 0.02405727803150315], [0.005484776411868175, 0.02540831347660887], [0.0037719105209600423, 0.029125294251590716], [0.0037762844551638697, 0.026328798602827108], [0.004209911920298792, 0.02436256777974677], [0.003527536479324689, 0.023602325230354992], [0.0035541599361491594, 0.020559024186107777], [0.0039241084091030665, 0.025630398894115114], [0.0030589447572195727, 0.02087531806541243], [0.004465501040222808, 0.0254486615381031], [0.0041867191627024125, 0.02246421528110787], [0.004901081095135318, 0.025324950361071963], [0.0033930289192529717, 0.02291795137436292], [0.0037503528885656223, 0.025878181820259583]]","[-44.94441182905753, -48.37633518313278]","[0.005757840636748268, 0.03540270204991498]"
